topic,run,model,keywords,label,normalized_label,error
21,19,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo,porsche taycan turbo,
21,20,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,21,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Electric Sports Car,porsche taycan electric sports car,
21,22,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,23,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,24,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Electric Sports Car,porsche taycan electric sports car,
21,25,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,26,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,27,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,28,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,29,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Performance,porsche taycan performance,
21,30,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Electric Sports Car,porsche taycan electric sports car,
21,31,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Electric Sports Car,porsche taycan electric sports car,
21,32,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,33,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,34,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo,porsche taycan turbo,
21,35,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,36,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,37,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo,porsche taycan turbo,
21,38,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,39,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,40,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,41,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,42,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,43,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,44,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Electric Sports Car,porsche taycan electric sports car,
21,45,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,46,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,47,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,48,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,49,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo,porsche taycan turbo,
21,50,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
22,1,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,2,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,3,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,4,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,5,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,6,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,7,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,8,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,9,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,10,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,11,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,12,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,13,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,14,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,15,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,16,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,17,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,18,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,19,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,20,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,21,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,22,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,23,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,24,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,25,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,26,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,27,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,28,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,29,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,30,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,31,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,32,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,33,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,34,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,35,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,36,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,37,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,38,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,39,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,40,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,41,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,42,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,43,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,44,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,45,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,46,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,47,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Thermal Management,lithium-ion battery thermal management,
22,48,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
22,49,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Cooling,lithium-ion battery cooling,
22,50,openai/gpt-5.5,"battery, lithium, ion, lithium ion, batteries, battery pack, pack, iron, cooling, cells",Lithium-Ion Battery Packs,lithium-ion battery packs,
23,1,openai/gpt-5.5,"highlander, grand highlander, standard, hybrid, grand, grade, available, platinum, row, heated",Toyota Highlander Hybrid SUVs,toyota highlander hybrid suvs,
23,2,openai/gpt-5.5,"highlander, grand highlander, standard, hybrid, grand, grade, available, platinum, row, heated",Toyota Highlander Hybrid SUV,toyota highlander hybrid suv,
23,3,openai/gpt-5.5,"highlander, grand highlander, standard, hybrid, grand, grade, available, platinum, row, heated",Toyota Highlander Hybrid SUV,toyota highlander hybrid suv,
23,4,openai/gpt-5.5,"highlander, grand highlander, standard, hybrid, grand, grade, available, platinum, row, heated",Toyota Highlander Hybrid SUVs,toyota highlander hybrid suvs,
23,5,openai/gpt-5.5,"highlander, grand highlander, standard, hybrid, grand, grade, available, platinum, row, heated",Toyota Highlander Hybrid SUV,toyota highlander hybrid suv,
