title,document,topic
Lexus The All New Lexus NX ¦ World Premiere ¦ Lexus Europe (1080p 25fps H264 128kbit AAC),Prepare to feel more in every moment. Introducing the all-new.,0
Lexus The First Production 2021 Lexus LC Convertible ¦ Lexus (1080p 24fps H264 128kbit AAC),"Tell you what, the 500, beautiful in every level. This convertible, wow, takes it to a home reload. For bin 001 of the 500.",0
Lexus The First Production 2021 Lexus LC Convertible ¦ Lexus (1080p 24fps H264 128kbit AAC),"I feel very lucky. What's really great is what has built and the contributions of two wonderful charities. Well guys, I think I just named her Lady Blue.",0
Lexus The First Production 2021 Lexus LC Convertible ¦ Lexus (1080p 24fps H264 128kbit AAC),That's pretty cool. This is kind of a culmination of several years of this car being built. And it's almost a throwback into 60s and 50s in those cars of the white.,0
Lexus The First Production 2021 Lexus LC Convertible ¦ Lexus (1080p 24fps H264 128kbit AAC),I think everybody involved did a great job. Congratulations. Thank you for the strong support.,0
Lexus The First Production 2021 Lexus LC Convertible ¦ Lexus (1080p 24fps H264 128kbit AAC),"If there was ever a kid in the candy store moment, it is right now, because that car is amazing. Just wanted to thank you for supporting the brand and supporting two great charities. Boys and Girls Clubs of America and the Bob Woodward Foundation for Veterans.",2
Lexus The First Production 2021 Lexus LC Convertible ¦ Lexus (1080p 24fps H264 128kbit AAC),Both the charities that I contribute to and do things locally with. I just wanted to help out and lo and behold I ended up with a very nice vehicle. There's a lot of wonderful features on this vehicle but we want to highlight just a few.,0
Lexus The First Production 2021 Lexus LC Convertible ¦ Lexus (1080p 24fps H264 128kbit AAC),First off we want to talk about the vehicle identification number. It's 10001. The very first unit build.,0
Lexus The First Production 2021 Lexus LC Convertible ¦ Lexus (1080p 24fps H264 128kbit AAC),"Beautiful structural blue paint, white interior, silver accents, dark graphite wheels, the engine cover personally signed by the International President Sato-san and the Chief Engineer Muto-san. And all of this comes with a certificate of authenticity. This vehicle is one-on-one.",0
Lexus The First Production 2021 Lexus LC Convertible ¦ Lexus (1080p 24fps H264 128kbit AAC),"On behalf of all the wonderful team members of, we just want to say thank you and congratulations. I want to say thank you to Sato-san and every individual that touched this car along the way. You fulfilled a dream and now it's a reality, which all of our customers will now be experiencing when they get a shot at owning their own.",0
Lexus The First Production 2021 Lexus LC Convertible ¦ Lexus (1080p 24fps H264 128kbit AAC),I'm going to go out this exit and I'll be right back.,0
Lexus The Lexus GS F Live Reveal Video from NAIAS (1080p 30fps H264 128kbit AAC),"Ladies and gentlemen, please welcome Group Vice President, General Manager, Division, Jeff Bracken. Well, good morning everyone, and welcome to. It's great to start the new year right here in the Motor City.",0
Lexus The Lexus GS F Live Reveal Video from NAIAS (1080p 30fps H264 128kbit AAC),"You know, when you look around at all the new products from every automaker, I know for me personally I feel quite fortunate to work in such a dynamic business. And judging from all the vehicles on display here in Cobo Hall, it's going to be another terrific year for our industry. We're here to introduce our next F model, our first mid-sized luxury sedan to receive a high-performance F brand injection and transform into an all-new track-ready, road-devouring beast.",0
Lexus The Lexus GS F Live Reveal Video from NAIAS (1080p 30fps H264 128kbit AAC),"Ladies and gentlemen, the 2016 F. Orange brake calipers. Now, how friggin' cool is that? The F will include a wonderful exhaust soundtrack, courtesy of a responsive, naturally aspirated, 467-horsepower, 5-liter V8.",0
Lexus The Lexus GS F Live Reveal Video from NAIAS (1080p 30fps H264 128kbit AAC),"Now, carrying about 300 pounds less mass than key segment competitors, and with a rear torque-vectoring differential, just like the RC F, the F will offer a driving experience unlike any mid-sized luxury sedan before it. If one is to speak of niche performance brand, there are a few things that help develop a culture of building track-rated production cars quite like developing world-class race cars. We've got the itch to go racing again.",0
Lexus The Lexus GS F Live Reveal Video from NAIAS (1080p 30fps H264 128kbit AAC),"The RC F GT3, is hoping to have the brand racing on an unprecedented scale. This car's mission is to spearhead the company's first global racing effort. Most important for the brand, with this level of racing, the lessons learned and advances made, it will all help better develop a motorsports-focused culture that will doubtless influence F brand products going forward.",0
Lexus The Lexus GS F Live Reveal Video from NAIAS (1080p 30fps H264 128kbit AAC),This year is developing this RC F GT3 with the hopes of competing in the FIA GT3 category in Europe and then bring this V8 race car to a yet-to-be-determined series in the United States in 2016. Thank you everyone and enjoy the show.,0
Lexus The all new Lexus ES 300h at 2018 Paris Motor Show ¦ Lexus Europe (1080p 25fps H264 128kbit AAC),"Another European premiere today in Paris, the all-new. This elegant, dynamic, comfortable, and luxurious sedan. This is the seventh generation, and for the first time ever, after 30 years, it is being launched across Europe, hitting the showrooms in just a few months from now.",0
Lexus The all new Lexus ES 300h at 2018 Paris Motor Show ¦ Lexus Europe (1080p 25fps H264 128kbit AAC),"A key element that embodies the new emotional design is the low and sleek cabin silhouette, boasting bespoke signature grille along with wide and low proportions. The interior feels very open and spacious as the cockpit shape seamlessly spreads from the meters towards the door trim. The new is built on a brand new GAK platform, and this platform combines a low centre of gravity, high rigidity, and lower weight, delivering superior ride comfort and a confident dynamic experience.",0
Lexus The all new Lexus ES 300h at 2018 Paris Motor Show ¦ Lexus Europe (1080p 25fps H264 128kbit AAC),"The is offered with ' brand new fourth generation self-charging hybrid powertrain, and this powertrain boasts outstanding fuel efficiency, high response, and a smooth acceleration feel. Safety is key for any model, and the all-new comes with the latest suite of active safety features, the second generation Safety System Plus.",0
Lexus The all new Lexus UX at 2018 Paris Motor Show ¦ Lexus Europe (1080p 25fps H264 128kbit AAC),"The new is a combination of the brand's innovative luxury and safety, wrapped in a bold design and geared by ultra-efficient new powertrains. A new genre urban crossover with a compact design, bold and stylish. The has a unique identity, deeply rooted in the YET philosophy.",0
Lexus The all new Lexus UX at 2018 Paris Motor Show ¦ Lexus Europe (1080p 25fps H264 128kbit AAC),"YET is about combining seemingly opposite concepts into innovative solutions. For, it means a design providing the sense of security of a crossover, yet the agile handling of a hatchback. is stylish yet functional, with its wheel arches, rear combination lights, and wheels all having an aerodynamic function.",0
Lexus The all new Lexus UX at 2018 Paris Motor Show ¦ Lexus Europe (1080p 25fps H264 128kbit AAC),"Dynamic yet practical. Thanks to its low centre of gravity, provides excellent driving performance, and this is all made possible thanks to the new TAC platform implemented by for the first time with, giving fantastic handling agility, ride comfort, and a fun driving personality. is also equipped with brand new powertrains, smooth and responsive yet very fuel efficient.",0
Lexus The all new Lexus UX at 2018 Paris Motor Show ¦ Lexus Europe (1080p 25fps H264 128kbit AAC),"comes with second-generation suite of advanced safety features, Safety System Plus, and is already open for the first orders. First delivery is expected early next year. Very exciting!",0
